Timestamp,Target IP,Hop Number,Hop IP,Latency
2024-11-08 10:10:18,172.110.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,172.110.32.0,1,10.192.146.1,2.5 ms
2024-11-08 10:10:18,172.110.32.0,2,172.22.1.1,3.2 ms
2024-11-08 10:10:18,172.110.32.0,3,???,0.0 ms
2024-11-08 10:10:18,172.110.32.0,4,172.21.18.154,17.4 ms
2024-11-08 10:10:18,172.110.32.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 10:10:18,172.110.32.0,6,???,0.0 ms
2024-11-08 10:10:18,172.110.32.0,7,142.250.234.40,17.7 ms
2024-11-08 10:10:18,172.110.32.0,8,192.178.104.28,20.2 ms
2024-11-08 10:10:18,172.110.32.0,9,108.170.230.209,18.1 ms
2024-11-08 10:10:18,172.110.32.0,10,142.251.236.228,25.2 ms
2024-11-08 10:10:18,172.110.32.0,11,209.85.142.100,92.1 ms
2024-11-08 10:10:18,172.110.32.0,12,216.239.62.194,94.3 ms
2024-11-08 10:10:18,172.110.32.0,13,192.178.106.163,94.6 ms
2024-11-08 10:10:18,172.110.32.0,14,192.178.106.112,95.1 ms
2024-11-08 10:10:18,172.110.32.0,15,???,0.0 ms
2024-11-08 10:10:18,104.237.190.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.190.0,1,10.192.146.1,7010. ms
2024-11-08 10:10:18,104.237.190.0,2,172.22.1.1,2.1 ms
2024-11-08 10:10:18,104.237.190.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.190.0,4,172.21.18.154,17.6 ms
2024-11-08 10:10:18,104.237.190.0,5,crco01pareq2-crco01parth2,26.8 ms
2024-11-08 10:10:18,104.237.190.0,6,linx-lon1-loneq8-1.core.w,26.7 ms
2024-11-08 10:10:18,104.237.190.0,7,linx1.bezeqint.co.il,81.5 ms
2024-11-08 10:10:18,104.237.190.0,8,???,0.0 ms
2024-11-08 10:10:18,104.237.190.0,9,???,0.0 ms
2024-11-08 10:10:18,104.237.190.0,10,???,0.0 ms
2024-11-08 10:10:18,104.237.190.0,11,bzq-84-110-34-200.static-,83.6 ms
2024-11-08 10:10:18,104.237.190.0,12,185.25.28.214,95.5 ms
2024-11-08 10:10:18,104.237.190.0,13,89.207.228.82,94.8 ms
2024-11-08 10:10:18,104.237.190.0,14,89.207.225.16,94.8 ms
2024-11-08 10:10:18,104.237.190.0,15,???,0.0 ms
2024-11-08 10:10:18,104.237.189.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.189.0,1,10.192.146.1,1004. ms
2024-11-08 10:10:18,104.237.189.0,2,172.22.1.1,4010. ms
2024-11-08 10:10:18,104.237.189.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.189.0,4,172.21.18.154,18.4 ms
2024-11-08 10:10:18,104.237.189.0,5,port-channel12.core2.par2,2024. ms
2024-11-08 10:10:18,104.237.189.0,6,port-channel11.core2.nyc4,2096. ms
2024-11-08 10:10:18,104.237.189.0,7,port-channel4.core1.nyc6.,92.1 ms
2024-11-08 10:10:18,104.237.189.0,8,cr1-tck1-us.globenet.net,95.5 ms
2024-11-08 10:10:18,104.237.189.0,9,globenet.ftlza.br.as52320,160.6 ms
2024-11-08 10:10:18,104.237.189.0,10,???,0.0 ms
2024-11-08 10:10:18,104.237.188.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.188.0,1,10.192.146.1,5011. ms
2024-11-08 10:10:18,104.237.188.0,2,172.22.1.1,5008. ms
2024-11-08 10:10:18,104.237.188.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.188.0,4,172.21.18.154,44.0 ms
2024-11-08 10:10:18,104.237.188.0,5,port-channel12.core2.par2,5035. ms
2024-11-08 10:10:18,104.237.188.0,6,port-channel11.core2.nyc4,5107. ms
2024-11-08 10:10:18,104.237.188.0,7,port-channel4.core1.nyc6.,90.9 ms
2024-11-08 10:10:18,104.237.188.0,8,cr1-tck1-us.globenet.net,95.3 ms
2024-11-08 10:10:18,104.237.188.0,9,globenet.ftlza.br.as52320,160.6 ms
2024-11-08 10:10:18,104.237.188.0,10,???,0.0 ms
2024-11-08 10:10:18,104.237.172.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.172.0,1,10.192.146.1,3005. ms
2024-11-08 10:10:18,104.237.172.0,2,172.22.1.1,3008. ms
2024-11-08 10:10:18,104.237.172.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.172.0,4,172.21.18.154,30.1 ms
2024-11-08 10:10:18,104.237.172.0,5,googlepni01parth2-crco01p,18.3 ms
2024-11-08 10:10:18,104.237.172.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.172.0,7,142.251.64.128,17.7 ms
2024-11-08 10:10:18,104.237.172.0,8,142.250.59.100,17.8 ms
2024-11-08 10:10:18,104.237.172.0,9,108.170.233.114,1022. ms
2024-11-08 10:10:18,104.237.172.0,10,142.251.69.10,98.3 ms
2024-11-08 10:10:18,104.237.172.0,11,142.250.211.189,97.8 ms
2024-11-08 10:10:18,104.237.172.0,12,142.251.253.224,211.2 ms
2024-11-08 10:10:18,104.237.172.0,13,172.253.67.68,211.2 ms
2024-11-08 10:10:18,104.237.172.0,14,192.178.84.181,211.6 ms
2024-11-08 10:10:18,104.237.172.0,15,209.85.248.220,208.4 ms
2024-11-08 10:10:18,104.237.172.0,16,???,0.0 ms
2024-11-08 10:10:18,104.237.171.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.171.0,1,10.192.146.1,1.9 ms
2024-11-08 10:10:18,104.237.171.0,2,172.22.1.1,2.1 ms
2024-11-08 10:10:18,104.237.171.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.171.0,4,172.21.18.154,17.3 ms
2024-11-08 10:10:18,104.237.171.0,5,googlepni01parth2-crco01p,18.2 ms
2024-11-08 10:10:18,104.237.171.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.171.0,7,72.14.237.92,20.3 ms
2024-11-08 10:10:18,104.237.171.0,8,142.250.59.100,17.7 ms
2024-11-08 10:10:18,104.237.171.0,9,72.14.238.63,7027. ms
2024-11-08 10:10:18,104.237.171.0,10,142.251.49.212,99.1 ms
2024-11-08 10:10:18,104.237.171.0,11,142.250.215.189,95.7 ms
2024-11-08 10:10:18,104.237.171.0,12,172.253.50.36,209.3 ms
2024-11-08 10:10:18,104.237.171.0,13,172.253.65.6,208.4 ms
2024-11-08 10:10:18,104.237.171.0,14,142.251.255.7,217.2 ms
2024-11-08 10:10:18,104.237.171.0,15,142.251.64.24,209.0 ms
2024-11-08 10:10:18,104.237.171.0,16,???,0.0 ms
2024-11-08 10:10:18,104.237.170.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.170.0,1,10.192.146.1,2.0 ms
2024-11-08 10:10:18,104.237.170.0,2,172.22.1.1,2.0 ms
2024-11-08 10:10:18,104.237.170.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.170.0,4,172.21.18.154,17.6 ms
2024-11-08 10:10:18,104.237.170.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 10:10:18,104.237.170.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.170.0,7,216.239.48.138,18.5 ms
2024-11-08 10:10:18,104.237.170.0,8,192.178.104.28,20.6 ms
2024-11-08 10:10:18,104.237.170.0,9,108.170.233.114,4027. ms
2024-11-08 10:10:18,104.237.170.0,10,209.85.242.194,108.2 ms
2024-11-08 10:10:18,104.237.170.0,11,142.250.215.189,95.5 ms
2024-11-08 10:10:18,104.237.170.0,12,192.178.75.112,208.7 ms
2024-11-08 10:10:18,104.237.170.0,13,209.85.252.69,208.6 ms
2024-11-08 10:10:18,104.237.170.0,14,192.178.84.179,209.4 ms
2024-11-08 10:10:18,104.237.170.0,15,142.251.64.24,208.5 ms
2024-11-08 10:10:18,104.237.170.0,16,???,0.0 ms
2024-11-08 10:10:18,104.237.169.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.169.0,1,10.192.146.1,1.9 ms
2024-11-08 10:10:18,104.237.169.0,2,172.22.1.1,1.8 ms
2024-11-08 10:10:18,104.237.169.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.169.0,4,172.21.18.154,17.7 ms
2024-11-08 10:10:18,104.237.169.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 10:10:18,104.237.169.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.169.0,7,216.239.48.42,21.3 ms
2024-11-08 10:10:18,104.237.169.0,8,108.170.255.238,20.4 ms
2024-11-08 10:10:18,104.237.169.0,9,209.85.251.59,5023. ms
2024-11-08 10:10:18,104.237.169.0,10,142.251.49.212,98.9 ms
2024-11-08 10:10:18,104.237.169.0,11,142.251.236.105,95.5 ms
2024-11-08 10:10:18,104.237.169.0,12,172.253.50.38,208.8 ms
2024-11-08 10:10:18,104.237.169.0,13,172.253.51.30,209.0 ms
2024-11-08 10:10:18,104.237.169.0,14,192.178.84.179,208.9 ms
2024-11-08 10:10:18,104.237.169.0,15,209.85.244.148,208.8 ms
2024-11-08 10:10:18,104.237.169.0,16,???,0.0 ms
2024-11-08 10:10:18,104.237.168.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.168.0,1,10.192.146.1,5009. ms
2024-11-08 10:10:18,104.237.168.0,2,172.22.1.1,5010. ms
2024-11-08 10:10:18,104.237.168.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.168.0,4,172.21.18.154,17.5 ms
2024-11-08 10:10:18,104.237.168.0,5,googlepni01parth2-crco01p,19.7 ms
2024-11-08 10:10:18,104.237.168.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.168.0,7,108.170.235.14,18.6 ms
2024-11-08 10:10:18,104.237.168.0,8,192.178.81.162,17.7 ms
2024-11-08 10:10:18,104.237.168.0,9,108.170.233.114,3024. ms
2024-11-08 10:10:18,104.237.168.0,10,142.251.49.212,99.2 ms
2024-11-08 10:10:18,104.237.168.0,11,142.251.236.105,96.5 ms
2024-11-08 10:10:18,104.237.168.0,12,192.178.75.112,208.3 ms
2024-11-08 10:10:18,104.237.168.0,13,142.250.228.15,207.9 ms
2024-11-08 10:10:18,104.237.168.0,14,142.251.252.159,210.7 ms
2024-11-08 10:10:18,104.237.168.0,15,192.178.84.36,212.2 ms
2024-11-08 10:10:18,104.237.168.0,16,???,0.0 ms
2024-11-08 10:10:18,104.237.167.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.167.0,1,10.192.146.1,4007. ms
2024-11-08 10:10:18,104.237.167.0,2,172.22.1.1,4006. ms
2024-11-08 10:10:18,104.237.167.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.167.0,4,172.21.18.154,17.4 ms
2024-11-08 10:10:18,104.237.167.0,5,googlepni01parth2-crco01p,18.8 ms
2024-11-08 10:10:18,104.237.167.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.167.0,7,108.170.235.14,19.0 ms
2024-11-08 10:10:18,104.237.167.0,8,142.250.59.100,24.2 ms
2024-11-08 10:10:18,104.237.167.0,9,108.170.233.114,5033. ms
2024-11-08 10:10:18,104.237.167.0,10,209.85.242.194,95.4 ms
2024-11-08 10:10:18,104.237.167.0,11,142.251.226.101,96.6 ms
2024-11-08 10:10:18,104.237.167.0,12,192.178.75.112,208.3 ms
2024-11-08 10:10:18,104.237.167.0,13,172.253.51.30,209.1 ms
2024-11-08 10:10:18,104.237.167.0,14,192.178.84.181,213.8 ms
2024-11-08 10:10:18,104.237.167.0,15,108.170.232.0,208.9 ms
2024-11-08 10:10:18,104.237.167.0,16,???,0.0 ms
2024-11-08 10:10:18,104.237.164.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.164.0,1,10.192.146.1,1.6 ms
2024-11-08 10:10:18,104.237.164.0,2,172.22.1.1,1.7 ms
2024-11-08 10:10:18,104.237.164.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.164.0,4,172.21.18.154,17.2 ms
2024-11-08 10:10:18,104.237.164.0,5,googlepni01parth2-crco01p,17.3 ms
2024-11-08 10:10:18,104.237.164.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.164.0,7,142.251.253.36,17.4 ms
2024-11-08 10:10:18,104.237.164.0,8,108.170.255.168,17.3 ms
2024-11-08 10:10:18,104.237.164.0,9,209.85.142.201,3020. ms
2024-11-08 10:10:18,104.237.164.0,10,172.253.76.38,35.9 ms
2024-11-08 10:10:18,104.237.164.0,11,108.170.252.180,35.1 ms
2024-11-08 10:10:18,104.237.164.0,12,142.250.58.11,116.1 ms
2024-11-08 10:10:18,104.237.164.0,13,???,0.0 ms
2024-11-08 10:10:18,104.237.164.0,14,192.178.106.184,111.5 ms
2024-11-08 10:10:18,104.237.164.0,15,104.237.164.65,114.2 ms
2024-11-08 10:10:18,104.237.164.0,16,104.237.164.64,126.6 ms
2024-11-08 10:10:18,104.237.164.0,17,104.237.164.65,126.5 ms
2024-11-08 10:10:18,104.237.164.0,18,104.237.164.64,128.2 ms
2024-11-08 10:10:18,104.237.164.0,19,104.237.164.65,127.0 ms
2024-11-08 10:10:18,104.237.164.0,20,104.237.164.64,135.1 ms
2024-11-08 10:10:18,104.237.164.0,21,104.237.164.65,133.3 ms
2024-11-08 10:10:18,104.237.164.0,22,104.237.164.64,145.2 ms
2024-11-08 10:10:18,104.237.164.0,23,104.237.164.65,144.2 ms
2024-11-08 10:10:18,104.237.164.0,24,104.237.164.64,147.4 ms
2024-11-08 10:10:18,104.237.164.0,25,104.237.164.65,152.2 ms
2024-11-08 10:10:18,104.237.164.0,26,104.237.164.64,156.4 ms
2024-11-08 10:10:18,104.237.164.0,27,104.237.164.65,152.7 ms
2024-11-08 10:10:18,104.237.164.0,28,104.237.164.64,165.2 ms
2024-11-08 10:10:18,104.237.164.0,29,104.237.164.65,162.3 ms
2024-11-08 10:10:18,104.237.164.0,30,104.237.164.64,165.9 ms
2024-11-08 10:10:18,104.237.160.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,104.237.160.0,1,10.192.146.1,1.8 ms
2024-11-08 10:10:18,104.237.160.0,2,172.22.1.1,1.7 ms
2024-11-08 10:10:18,104.237.160.0,3,???,0.0 ms
2024-11-08 10:10:18,104.237.160.0,4,172.21.18.154,17.3 ms
2024-11-08 10:10:18,104.237.160.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 10:10:18,104.237.160.0,6,???,0.0 ms
2024-11-08 10:10:18,104.237.160.0,7,142.251.49.136,18.4 ms
2024-11-08 10:10:18,104.237.160.0,8,192.178.96.136,20.6 ms
2024-11-08 10:10:18,104.237.160.0,9,108.170.238.162,39.1 ms
2024-11-08 10:10:18,104.237.160.0,10,216.239.43.186,94.3 ms
2024-11-08 10:10:18,104.237.160.0,11,108.170.233.13,97.0 ms
2024-11-08 10:10:18,104.237.160.0,12,192.178.81.237,109.6 ms
2024-11-08 10:10:18,104.237.160.0,13,192.178.72.202,122.2 ms
2024-11-08 10:10:18,104.237.160.0,14,209.85.142.249,119.1 ms
2024-11-08 10:10:18,104.237.160.0,15,172.253.51.77,126.3 ms
2024-11-08 10:10:18,104.237.160.0,16,172.253.51.123,128.2 ms
2024-11-08 10:10:18,104.237.160.0,17,192.178.97.153,133.5 ms
2024-11-08 10:10:18,104.237.160.0,18,74.125.242.224,129.0 ms
2024-11-08 10:10:18,104.237.160.0,19,???,0.0 ms
2024-11-08 10:10:18,64.233.160.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,64.233.160.0,1,10.192.146.1,1003. ms
2024-11-08 10:10:18,64.233.160.0,2,172.22.1.1,1004. ms
2024-11-08 10:10:18,64.233.160.0,3,???,0.0 ms
2024-11-08 10:10:18,64.233.160.0,4,172.21.18.154,17.9 ms
2024-11-08 10:10:18,64.233.160.0,5,googlepni01parth2-crco01p,18.4 ms
2024-11-08 10:10:18,64.233.160.0,6,72.14.236.137,20.9 ms
2024-11-08 10:10:18,64.233.160.0,7,192.178.96.136,20.8 ms
2024-11-08 10:10:18,64.233.160.0,8,209.85.142.201,5031. ms
2024-11-08 10:10:18,64.233.160.0,9,142.251.49.212,98.7 ms
2024-11-08 10:10:18,64.233.160.0,10,142.250.215.189,95.4 ms
2024-11-08 10:10:18,64.233.160.0,11,192.178.81.227,109.9 ms
2024-11-08 10:10:18,64.233.160.0,12,216.239.49.153,122.6 ms
2024-11-08 10:10:18,64.233.160.0,13,172.253.76.29,123.5 ms
2024-11-08 10:10:18,64.233.160.0,14,142.250.57.243,121.7 ms
2024-11-08 10:10:18,64.233.160.0,15,???,0.0 ms
2024-11-08 10:10:18,66.102.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,66.102.0.0,1,10.192.146.1,4009. ms
2024-11-08 10:10:18,66.102.0.0,2,172.22.1.1,5006. ms
2024-11-08 10:10:18,66.102.0.0,3,???,0.0 ms
2024-11-08 10:10:18,66.102.0.0,4,172.21.18.154,17.6 ms
2024-11-08 10:10:18,66.102.0.0,5,googlepni01parth2-crco01p,18.1 ms
2024-11-08 10:10:18,66.102.0.0,6,72.14.233.195,17.7 ms
2024-11-08 10:10:18,66.102.0.0,7,142.250.59.100,47.2 ms
2024-11-08 10:10:18,66.102.0.0,8,108.170.238.162,19.0 ms
2024-11-08 10:10:18,66.102.0.0,9,209.85.242.194,95.1 ms
2024-11-08 10:10:18,66.102.0.0,10,142.250.59.233,97.4 ms
2024-11-08 10:10:18,66.102.0.0,11,192.178.75.112,208.8 ms
2024-11-08 10:10:18,66.102.0.0,12,142.250.228.29,210.8 ms
2024-11-08 10:10:18,66.102.0.0,13,192.178.242.29,211.6 ms
2024-11-08 10:10:18,66.102.0.0,14,216.239.58.28,208.7 ms
2024-11-08 10:10:18,66.102.0.0,15,???,0.0 ms
2024-11-08 10:10:18,66.249.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,66.249.80.0,1,10.192.146.1,5011. ms
2024-11-08 10:10:18,66.249.80.0,2,172.22.1.1,5012. ms
2024-11-08 10:10:18,66.249.80.0,3,???,0.0 ms
2024-11-08 10:10:18,66.249.80.0,4,172.21.18.154,17.8 ms
2024-11-08 10:10:18,66.249.80.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 10:10:18,66.249.80.0,6,72.14.233.77,22.3 ms
2024-11-08 10:10:18,66.249.80.0,7,108.170.255.164,21.6 ms
2024-11-08 10:10:18,66.249.80.0,8,108.170.230.211,18.6 ms
2024-11-08 10:10:18,66.249.80.0,9,142.250.60.102,96.7 ms
2024-11-08 10:10:18,66.249.80.0,10,142.250.215.195,96.2 ms
2024-11-08 10:10:18,66.249.80.0,11,192.178.81.225,111.2 ms
2024-11-08 10:10:18,66.249.80.0,12,216.239.63.9,122.5 ms
2024-11-08 10:10:18,66.249.80.0,13,142.251.53.182,122.1 ms
2024-11-08 10:10:18,66.249.80.0,14,142.250.57.251,122.5 ms
2024-11-08 10:10:18,66.249.80.0,15,???,0.0 ms
2024-11-08 10:10:18,72.14.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,72.14.192.0,1,10.192.146.1,2.2 ms
2024-11-08 10:10:18,72.14.192.0,2,172.22.1.1,1004. ms
2024-11-08 10:10:18,72.14.192.0,3,???,0.0 ms
2024-11-08 10:10:18,72.14.192.0,4,172.21.18.154,27.9 ms
2024-11-08 10:10:18,72.14.192.0,5,googlepni01parth2-crco01p,17.8 ms
2024-11-08 10:10:18,72.14.192.0,6,72.14.236.137,21.3 ms
2024-11-08 10:10:18,72.14.192.0,7,142.250.234.41,18.4 ms
2024-11-08 10:10:18,72.14.192.0,8,any-in-c000.1e100.net,22.5 ms
2024-11-08 10:10:18,74.125.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,74.125.0.0,1,10.192.146.1,5009. ms
2024-11-08 10:10:18,74.125.0.0,2,172.22.1.1,5007. ms
2024-11-08 10:10:18,74.125.0.0,3,???,0.0 ms
2024-11-08 10:10:18,74.125.0.0,4,172.21.18.154,17.7 ms
2024-11-08 10:10:18,74.125.0.0,5,googlepni01parth2-crco01p,18.0 ms
2024-11-08 10:10:18,74.125.0.0,6,72.14.233.77,17.8 ms
2024-11-08 10:10:18,74.125.0.0,7,108.170.255.168,17.8 ms
2024-11-08 10:10:18,74.125.0.0,8,72.14.238.63,5025. ms
2024-11-08 10:10:18,74.125.0.0,9,142.251.236.230,26.9 ms
2024-11-08 10:10:18,74.125.0.0,10,172.253.72.147,93.8 ms
2024-11-08 10:10:18,74.125.0.0,11,142.251.69.65,102.3 ms
2024-11-08 10:10:18,74.125.0.0,12,142.250.46.187,107.8 ms
2024-11-08 10:10:18,74.125.0.0,13,192.178.98.123,113.4 ms
2024-11-08 10:10:18,74.125.0.0,14,???,0.0 ms
2024-11-08 10:10:18,173.194.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,173.194.0.0,1,10.192.146.1,3004. ms
2024-11-08 10:10:18,173.194.0.0,2,172.22.1.1,3001. ms
2024-11-08 10:10:18,173.194.0.0,3,???,0.0 ms
2024-11-08 10:10:18,173.194.0.0,4,172.21.18.154,17.8 ms
2024-11-08 10:10:18,173.194.0.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 10:10:18,173.194.0.0,6,72.14.236.91,18.5 ms
2024-11-08 10:10:18,173.194.0.0,7,192.178.104.28,20.7 ms
2024-11-08 10:10:18,173.194.0.0,8,108.170.233.114,3025. ms
2024-11-08 10:10:18,173.194.0.0,9,142.251.79.32,22.2 ms
2024-11-08 10:10:18,173.194.0.0,10,142.251.247.72,27.7 ms
2024-11-08 10:10:18,173.194.0.0,11,192.178.86.23,21.1 ms
2024-11-08 10:10:18,173.194.0.0,12,???,0.0 ms
2024-11-08 10:10:18,209.85.128.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,209.85.128.0,1,10.192.146.1,5011. ms
2024-11-08 10:10:18,209.85.128.0,2,172.22.1.1,5010. ms
2024-11-08 10:10:18,209.85.128.0,3,???,0.0 ms
2024-11-08 10:10:18,209.85.128.0,4,172.21.18.154,17.5 ms
2024-11-08 10:10:18,209.85.128.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-08 10:10:18,209.85.128.0,6,???,0.0 ms
2024-11-08 10:10:18,216.58.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,216.58.192.0,1,10.192.146.1,4010. ms
2024-11-08 10:10:18,216.58.192.0,2,172.22.1.1,4007. ms
2024-11-08 10:10:18,216.58.192.0,3,???,0.0 ms
2024-11-08 10:10:18,216.58.192.0,4,172.21.18.154,18.6 ms
2024-11-08 10:10:18,216.58.192.0,5,googlepni01parth2-crco01p,17.8 ms
2024-11-08 10:10:18,216.58.192.0,6,72.14.233.77,17.7 ms
2024-11-08 10:10:18,216.58.192.0,7,???,0.0 ms
2024-11-08 10:10:18,216.239.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:10:18,216.239.32.0,1,10.192.146.1,4005. ms
2024-11-08 10:10:18,216.239.32.0,2,172.22.1.1,4006. ms
2024-11-08 10:10:18,216.239.32.0,3,???,0.0 ms
2024-11-08 10:10:18,216.239.32.0,4,172.21.18.154,18.4 ms
2024-11-08 10:10:18,216.239.32.0,5,googlepni01parth2-crco01p,20.2 ms
2024-11-08 10:10:18,216.239.32.0,6,72.14.233.77,17.7 ms
2024-11-08 10:10:18,216.239.32.0,7,???,0.0 ms
2024-11-08 10:40:18,64.15.126.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:40:18,64.15.126.0,1,10.192.146.1,2.0 ms
2024-11-08 10:40:18,64.15.126.0,2,172.22.1.1,2.0 ms
2024-11-08 10:40:18,64.15.126.0,3,???,0.0 ms
2024-11-08 10:40:18,64.15.126.0,4,172.21.18.154,18.1 ms
2024-11-08 10:40:18,64.15.126.0,5,213.144.168.20,20.6 ms
2024-11-08 10:40:18,64.15.126.0,6,149.3.183.83,32.1 ms
2024-11-08 10:40:18,64.15.126.0,7,195.22.209.223,27.6 ms
2024-11-08 10:40:18,64.15.126.0,8,???,0.0 ms
2024-11-08 10:40:18,64.15.112.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:40:18,64.15.112.0,1,10.192.146.1,3005. ms
2024-11-08 10:40:18,64.15.112.0,2,172.22.1.1,3005. ms
2024-11-08 10:40:18,64.15.112.0,3,???,0.0 ms
2024-11-08 10:40:18,64.15.112.0,4,172.21.18.154,17.5 ms
2024-11-08 10:40:18,64.15.112.0,5,213.144.168.20,26.4 ms
2024-11-08 10:40:18,64.15.112.0,6,149.3.183.83,27.6 ms
2024-11-08 10:40:18,64.15.112.0,7,195.22.209.223,34.3 ms
2024-11-08 10:40:18,64.15.112.0,8,???,0.0 ms
2024-11-08 10:40:18,216.73.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:40:18,216.73.80.0,1,10.192.146.1,5010. ms
2024-11-08 10:40:18,216.73.80.0,2,172.22.1.1,5003. ms
2024-11-08 10:40:18,216.73.80.0,3,???,0.0 ms
2024-11-08 10:40:18,216.73.80.0,4,172.21.18.154,17.7 ms
2024-11-08 10:40:18,216.73.80.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-08 10:40:18,216.73.80.0,6,???,0.0 ms
2024-11-08 10:40:18,216.73.80.0,7,142.251.253.34,18.7 ms
2024-11-08 10:40:18,216.73.80.0,8,108.170.255.238,19.0 ms
2024-11-08 10:40:18,216.73.80.0,9,108.170.235.99,18.6 ms
2024-11-08 10:40:18,216.73.80.0,10,142.251.49.44,3101. ms
2024-11-08 10:40:18,216.73.80.0,11,108.170.233.13,98.3 ms
2024-11-08 10:40:18,216.73.80.0,12,192.178.81.141,102.5 ms
2024-11-08 10:40:18,216.73.80.0,13,142.251.51.130,114.6 ms
2024-11-08 10:40:18,216.73.80.0,14,142.250.233.170,128.7 ms
2024-11-08 10:40:18,216.73.80.0,15,108.170.225.110,132.2 ms
2024-11-08 10:40:18,216.73.80.0,16,108.170.228.100,131.6 ms
2024-11-08 10:40:18,216.73.80.0,17,142.251.253.109,130.4 ms
2024-11-08 10:40:18,216.73.80.0,18,216.239.50.52,126.1 ms
2024-11-08 10:40:18,216.73.80.0,19,???,0.0 ms
2024-11-08 10:40:18,208.65.152.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:40:18,208.65.152.0,1,10.192.146.1,1.9 ms
2024-11-08 10:40:18,208.65.152.0,2,172.22.1.1,1003. ms
2024-11-08 10:40:18,208.65.152.0,3,???,0.0 ms
2024-11-08 10:40:18,208.65.152.0,4,172.21.18.154,17.6 ms
2024-11-08 10:40:18,208.65.152.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 10:40:18,208.65.152.0,6,???,0.0 ms
2024-11-08 10:40:18,208.65.152.0,7,216.239.48.44,19.8 ms
2024-11-08 10:40:18,208.65.152.0,8,???,0.0 ms
2024-11-08 10:40:18,208.117.254.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 10:40:18,208.117.254.0,1,10.192.146.1,2004. ms
2024-11-08 10:40:18,208.117.254.0,2,172.22.1.1,2003. ms
2024-11-08 10:40:18,208.117.254.0,3,???,0.0 ms
